,X0,X1,X2,X3,X4,T,y,tau,b,e
4361,0.462222612,0.49783819,0.999033275,0.816780196,0.87159705,1,2.45371966,0.480030401,2.412223058,0.661575918
4362,0.738030299,0.788649427,0.134906176,0.296732762,0.540193804,1,0.779586023,0.763339863,1.800380385,0.9
4363,0.862521339,0.194391191,0.282478385,0.677871196,0.507706476,0,-0.148168968,0.528456265,1.529073652,0.502717912
4364,0.650041151,0.547318545,0.360844476,0.114192487,0.516773733,1,1.762924293,0.598679848,1.310410215,0.899102342
4365,0.58738999,0.024222371,0.78058696,0.986010886,0.412368192,0,2.380682396,0.30580618,1.394336695,0.1
4366,0.013019547,0.351937043,0.358909757,0.963301904,0.619382995,0,0.91433866,0.182478295,1.327200788,0.1
4367,0.333407377,0.954613189,0.950546996,0.975480778,0.765304296,1,1.699689871,0.644010283,2.605530015,0.841411898
4368,0.684012785,0.651451554,0.631969079,0.439886841,0.736558071,1,1.102661488,0.66773217,1.828429844,0.9
4369,0.163902857,0.369894722,0.854288333,0.069649607,0.673782531,1,-1.019396731,0.266898789,0.846896545,0.189315226
4370,0.285589729,0.868208638,0.273232718,0.384536199,0.417223165,0,-0.710575919,0.576899184,1.398536061,0.702541479
4371,0.530149085,0.85600001,0.009881795,0.83396152,0.34507104,1,3.078972246,0.693074547,2.476417651,0.9
4372,0.37930056,0.028021508,0.77632409,0.795203295,0.970237984,1,2.119497123,0.203661034,1.466416737,0.1
4373,0.730098387,0.250338357,0.694294108,0.030815362,0.958652889,1,1.013852893,0.490218372,1.128800442,0.543158235
4374,0.419992391,0.071473709,0.694790562,0.319198561,0.626087708,0,1.308475225,0.24573305,0.802295048,0.1
4375,0.308209307,0.165134112,0.953331571,0.612837801,0.516677993,0,1.336134171,0.236671709,1.441409474,0.15921365
4376,0.146418208,0.087546831,0.478378803,0.614922585,0.422916267,0,1.548360801,0.11698252,0.867575136,0.1
4377,0.29259326,0.839012673,0.466829089,0.170202985,0.483457088,0,0.528604802,0.565802966,1.111148357,0.697016209
4378,0.841734277,0.16436089,0.34021596,0.780986886,0.343736031,1,1.813775858,0.503047584,1.424994943,0.421078163
4379,0.158591093,0.677408177,0.914163923,0.117618356,0.13737632,1,0.286941333,0.417999635,0.860503096,0.331133069
4380,0.494050505,0.345354433,0.846818709,0.403221733,0.064129492,1,0.797193707,0.419702469,1.186576743,0.510723831
4381,0.145266409,0.082518921,0.728213219,0.94794201,0.914571397,0,1.06543979,0.113892665,1.54704034,0.1
4382,0.749847208,0.486363195,0.5918349,0.009294086,0.44225477,1,1.264936388,0.618105202,1.158301315,0.9
4383,0.650684675,0.253780207,0.879362412,0.349142814,0.351046066,0,-0.71335005,0.452232441,1.308313341,0.495815815
4384,0.07448054,0.789535646,0.579859361,0.238366749,0.892454652,0,-0.889865916,0.432008093,0.881041534,0.183692423
4385,0.473613672,0.841508743,0.071497973,0.519509094,0.75994366,1,2.392760287,0.657561208,2.216347929,0.9
4386,0.449076864,0.11376293,0.499735712,0.907172563,0.380259378,0,2.341635969,0.281419897,1.257112837,0.159810445
4387,0.368109308,0.845842998,0.35156171,0.304599713,0.087552578,0,1.738483317,0.606976153,1.221923113,0.829479259
4388,0.631679525,0.54874117,0.776808327,0.021212592,0.799151297,1,1.892225285,0.590210348,1.460182052,0.886148112
4389,0.025427893,0.979441818,0.998907951,0.169493743,0.560895412,0,0.832411606,0.502434855,1.025921739,0.1
4390,0.942095613,0.271888749,0.523706411,0.514423679,0.77560836,1,1.270816469,0.606992181,1.623977209,0.720625362
4391,0.764958107,0.347904963,0.041024195,0.747516074,0.95236057,1,2.839768807,0.556431535,2.387035294,0.742021356
4392,0.550158145,0.862852929,0.687991083,0.321603218,0.033380207,1,1.85204057,0.706505537,1.405818949,0.9
4393,0.697886247,0.061090301,0.121576057,0.204087529,0.47096416,1,0.064165872,0.379488274,0.859517776,0.133538806
4394,0.852558582,0.147075443,0.341527934,0.206202953,0.250074785,0,1.118669458,0.499817013,0.76528349,0.383816353
4395,0.936013524,0.181939278,0.43726538,0.173297075,0.290711846,0,0.491815955,0.558976401,0.836370264,0.509846
4396,0.715966241,0.835278872,0.646268776,0.821171041,0.429406249,1,1.430800071,0.775622556,2.031612648,0.9
4397,0.71125761,0.121139016,0.434138238,0.102247026,0.017283925,1,-0.306189033,0.416198313,0.386954077,0.267389545
4398,0.513143292,0.458004856,0.951192263,0.731691632,0.024561659,0,1.545540753,0.485574074,1.824185287,0.673063909
4399,0.481902582,0.72346021,0.644160956,0.460600441,0.306174492,1,1.603132097,0.602681396,1.544307322,0.889054872
4400,0.891136897,0.093342404,0.897047501,0.027158754,0.604366893,1,2.685766057,0.492239651,0.902991966,0.258356329
4401,0.226575637,0.771584632,0.468629784,0.309058148,0.945433375,0,1.398009064,0.499080134,1.305765449,0.522022432
4402,0.698576843,0.505602312,0.230915321,0.285662599,0.022047102,1,0.772555438,0.602089578,1.337027602,0.895528323
4403,0.311500129,0.622851696,0.087491051,0.270031227,0.953983545,1,1.795711027,0.467175913,1.659829746,0.572479481
4404,0.365343062,0.111326482,0.88261065,0.290006969,0.135674082,0,0.184437514,0.238334772,0.778054401,0.127428571
4405,0.394527043,0.77625732,0.479277292,0.781072113,0.295745018,1,2.753131069,0.585392181,1.750213019,0.820409536
4406,0.43972148,0.60161113,0.916388036,0.804127997,0.358701285,0,1.607141528,0.520666305,2.068897193,0.738660561
4407,0.242952211,0.580457971,0.912188051,0.429651529,0.759017064,0,1.338431549,0.411705091,1.577644659,0.428686619
4408,0.174075336,0.096622557,0.124167484,0.059787588,0.919392152,0,0.119540128,0.135348946,0.854799582,0.1
4409,0.527069207,0.390958781,0.076002751,0.624509611,0.917502381,0,3.331895075,0.459013994,2.0458939,0.603085763
4410,0.881702548,0.02645849,0.481141887,0.309755136,0.839053152,0,0.094704329,0.454080519,0.80321608,0.1
4411,0.33749932,0.800653175,0.524915438,0.850185865,0.595960093,1,2.434144105,0.569076248,1.899975223,0.750567753
4412,0.288896206,0.193954187,0.342634372,0.749449924,0.531798967,0,1.467427786,0.241425196,1.240001271,0.175123982
4413,0.707808952,0.838003871,0.618266298,0.179157877,0.164608188,0,2.144176323,0.772906412,1.246924658,0.9
4414,0.148944007,0.640333905,0.286888313,0.341361929,0.166126598,0,-0.148299133,0.394638956,0.810421239,0.295162829
4415,0.639998685,0.93517573,0.675415255,0.597035557,0.542570783,1,3.168708864,0.787587207,1.882353379,0.9
4416,0.567071231,0.037163331,0.939923719,0.845457916,0.061330909,0,2.575060575,0.302117281,1.329347498,0.1
4417,0.35986856,0.292358264,0.129074742,0.445293894,0.600963489,1,0.782367332,0.326113412,1.345489872,0.324543139
4418,0.2213577,0.810235261,0.596805164,0.764362766,0.880696335,1,4.737042293,0.51579648,1.757559761,0.534106348
4419,0.876942663,0.313417911,0.769122636,0.402506421,0.759180256,1,2.315551295,0.595180287,1.687049427,0.760098891
4420,0.436750923,0.339826082,0.431978932,0.367858885,0.475599872,0,-0.093557442,0.388288502,1.064472963,0.449560411
4421,0.937465491,0.258821137,0.727100166,0.83896946,0.619595597,1,2.932018932,0.598143314,1.942476294,0.690560065
4422,0.702834457,0.163899505,0.03825219,0.260188226,0.908954332,0,2.667766199,0.433366981,1.495133019,0.354045546
4423,0.58356178,0.851091053,0.630595179,0.241634174,0.324588378,1,2.109562201,0.717326416,1.437983653,0.9
4424,0.072824342,0.031802864,0.158021909,0.788092828,0.87262193,0,1.675001515,0.052313603,1.465577757,0.1
4425,0.227207255,0.515613223,0.004953305,0.54561373,0.890069974,0,0.748223458,0.371410239,1.840579415,0.359788239
4426,0.665575507,0.0997736,0.928932877,0.792853932,0.900569947,0,0.953390145,0.382674554,1.818218996,0.207113264
4427,0.433898204,0.632602319,0.97662304,0.286804038,0.76020574,0,0.051089925,0.533250262,1.880600189,0.759354236
4428,0.361832953,0.877870737,0.896311026,0.409869935,0.437098958,1,2.880562744,0.619851845,1.782880684,0.840336412
4429,0.083401824,0.85703545,0.422074615,0.276088531,0.371646804,0,1.254058036,0.470218637,0.696729964,0.222673301
4430,0.315763589,0.701435209,0.912115552,0.219053512,0.081302988,1,2.665900835,0.508599399,1.240401659,0.641018196
4431,0.246226943,0.205321869,0.733366865,0.153606506,0.523717261,0,-0.064591535,0.225774406,0.682544076,0.158158752
4432,0.015847574,0.155947039,0.882942909,0.817404609,0.713608442,0,1.664218556,0.085897306,1.475263371,0.1
4433,0.08415193,0.61838874,0.528906006,0.208727057,0.435855717,0,0.098882398,0.351270335,0.591082863,0.162756833
4434,0.057294054,0.457506354,0.174773388,0.415122401,0.987945918,0,0.148368533,0.257400204,1.202895682,0.1
4435,0.72952591,0.258022869,0.089093546,0.770149788,0.357361533,1,1.915003356,0.493774389,1.844005807,0.557487024
4436,0.390781314,0.233589835,0.377031681,0.10712934,0.412778676,0,2.186991369,0.312185574,0.626619164,0.282858071
4437,0.909727622,0.410302734,0.395691705,0.089943204,0.72018997,1,1.879823384,0.660015178,1.393577024,0.9
4438,0.601428549,0.528757885,0.899736751,0.193561051,0.177476063,1,0.296321355,0.565093217,1.442839752,0.84096173
4439,0.590307576,0.14675974,0.938473157,0.70924743,0.102903724,0,0.55935769,0.368533658,1.41403583,0.268819119
4440,0.237297928,0.434561022,0.781459476,0.140337183,0.112929777,0,1.573809309,0.335929475,0.673566263,0.318325318
4441,0.60912688,0.631820581,0.076394129,0.991043508,0.154634653,1,2.224315595,0.620473731,2.362531953,0.9
4442,0.047955124,0.555654969,0.408703076,0.991100199,0.578785102,0,2.442994842,0.301805047,1.380777726,0.1
4443,0.313896125,0.688527386,0.16707393,0.955676841,0.255891392,1,0.410450885,0.501211755,1.933301723,0.62799965
4444,0.43701224,0.058426007,0.437184055,0.338594837,0.77009377,0,0.895415371,0.247719124,0.811661324,0.1
4445,0.510058064,0.196196672,0.776313953,0.057838513,0.713116562,0,1.30007278,0.353127368,0.876326794,0.309231198
4446,0.93592568,0.705501369,0.612422679,0.504347193,0.433841204,1,2.19718767,0.820713525,1.622402539,0.875857026
4447,0.503520465,0.920219889,0.048906011,0.674419111,0.770567817,1,3.47237066,0.711870177,2.460053213,0.9
4448,0.044890073,0.695472449,0.5905166,0.17421533,0.692028904,1,-1.062214332,0.370181261,0.634539041,0.1
4449,0.589843552,0.940363093,0.86491296,0.071324474,0.410898679,1,3.040146687,0.765103323,1.528385343,0.9
4450,0.949542326,0.258043266,0.225027794,0.287761429,0.081698266,0,0.642845244,0.603792796,1.175794681,0.695964692
4451,0.715348513,0.354953279,0.543399709,0.753487598,0.154635612,0,-0.232875539,0.535150896,1.550323155,0.715750681
4452,0.264602189,0.009612026,0.91100992,0.961053192,0.614510539,0,0.688964567,0.137107107,1.614156895,0.1
4453,0.188673766,0.274739009,0.771483218,0.915604071,0.8763917,0,0.560796888,0.231706388,1.663335114,0.162128918
4454,0.923152862,0.323129355,0.408855894,0.995068129,0.559331573,1,1.720753834,0.623141108,2.09721058,0.805862169
4455,0.514932197,0.625839202,0.135983748,0.516800528,0.553601853,1,4.554600939,0.5703857,1.906736015,0.848118897
4456,0.896653853,0.130411089,0.797916378,0.499711921,0.577152531,1,2.357082541,0.513532471,1.324947258,0.359150736
4457,0.749773672,0.411960509,0.806952007,0.547340893,0.533863017,0,1.12852278,0.58086709,1.827804122,0.825092651
4458,0.178094051,0.909666568,0.383944449,0.605569976,0.73757094,0,1.1817513,0.543880309,1.488560374,0.487267146
4459,0.546922222,0.666353803,0.870094606,0.246691655,0.292407158,1,1.267470195,0.606638012,1.577517967,0.9
4460,0.99317056,0.482421594,0.652712049,0.093310625,0.560735267,0,0.522253509,0.737796077,1.418170948,0.9
4461,0.091626072,0.392674928,0.4015883,0.331358849,0.252504294,0,-0.639342567,0.2421505,0.58977237,0.112791648
4462,0.143227189,0.73882401,0.215716378,0.601658255,0.918555369,1,1.047173207,0.4410256,1.548922919,0.326352624
4463,0.660429774,0.007061179,0.732987666,0.449936847,0.417459713,0,0.410235341,0.333745477,0.781883229,0.1
4464,0.786514758,0.53550557,0.936986011,0.671804142,0.683149877,0,3.839516102,0.661010164,2.364793382,0.9
4465,0.476534052,0.296503373,0.881794856,0.059000961,0.285338226,0,-0.06643916,0.386518712,0.922658652,0.429453954
4466,0.566731806,0.095607367,0.914579266,0.048583173,0.023976579,0,-0.280051118,0.331169587,0.573725752,0.169402354
4467,0.533685448,0.012863919,0.560128073,0.974657078,0.434190092,0,0.354054814,0.273274683,1.220549155,0.1
4468,0.627090118,0.687289271,0.208316832,0.075345068,0.976694559,1,1.349981437,0.657189695,1.710442554,0.9
4469,0.621164556,0.767026476,0.1931736,0.642564595,0.88816568,1,4.00506876,0.694095516,2.27219663,0.9
4470,0.585280734,0.730178169,0.131792054,0.867505624,0.927329927,1,4.510666216,0.657729451,2.576398192,0.9
4471,0.816021712,0.43169897,0.192340333,0.762172009,0.988050931,1,1.954117044,0.623860341,2.339735912,0.894229496
4472,0.559211392,0.218483007,0.445116588,0.085788745,0.351122463,0,0.727777144,0.3888472,0.641852676,0.374478321
4473,0.529619176,0.858208449,0.913660568,0.482092796,0.56015268,1,1.44604231,0.693913813,2.094210959,0.9
4474,0.821246473,0.028647881,0.532852201,0.051536237,0.081419341,0,0.297029539,0.424947177,0.168249323,0.1
4475,0.25771842,0.512084042,0.096623913,0.125997352,0.516083041,1,1.65451394,0.384901231,1.112293617,0.40283021
4476,0.12450401,0.401137363,0.982119881,0.686092658,0.287299982,0,0.962602916,0.262820687,1.450880057,0.156258249
4477,0.180071853,0.618634943,0.154350486,0.810106215,0.21870855,0,1.846774229,0.399353398,1.501276787,0.342869124
4478,0.398405304,0.940411086,0.169946711,0.217234138,0.184863299,1,2.691540893,0.669408195,1.451012123,0.9
4479,0.534226403,0.226812035,0.565496939,0.257298274,0.961404358,0,0.923074938,0.380519219,1.118116773,0.371536622
4480,0.348422594,0.964842098,0.318275341,0.666055627,0.476081404,1,2.506674308,0.656632346,1.840595122,0.870451091
4481,0.167809639,0.156284134,0.653783971,0.374075515,0.120646771,0,1.588177068,0.162046886,0.563996094,0.1
4482,0.448176387,0.356399539,0.761335044,0.253220737,0.100201158,0,1.68309929,0.402287963,0.920923126,0.4810098
4483,0.332494755,0.049584607,0.297551525,0.67623862,0.750549878,0,0.719732011,0.191039681,1.185255425,0.1
4484,0.295591096,0.655426068,0.895936867,0.18685388,0.053663178,1,0.991726232,0.475508582,1.098974789,0.571757315
4485,0.20844921,0.981016182,0.996792498,0.961758108,0.283604791,1,2.461590735,0.594732696,2.196309418,0.599143342
4486,0.968756876,0.720455148,0.09682024,0.45561933,0.7957857,1,1.943217958,0.844606012,1.991413244,0.812793226
4487,0.40631807,0.80766609,0.81767516,0.88437148,0.366495638,0,1.108429763,0.60699208,2.127254507,0.857800194
4488,0.489165993,0.506246903,0.642549336,0.147876601,0.807139215,1,1.131903237,0.497706448,1.293928872,0.701842037
4489,0.73916134,0.125224094,0.625918644,0.934825014,0.537715181,1,3.38095848,0.432192717,1.52210119,0.286707575
4490,0.585498345,0.895927507,0.644177239,0.452627289,0.41265874,1,2.639687014,0.740712926,1.697554661,0.9
4491,0.831047672,0.6872095,0.191102315,0.350774607,0.563008614,1,2.808645897,0.759128586,1.798268878,0.9
4492,0.522125039,0.119836906,0.270076163,0.249262253,0.647596028,0,1.402154391,0.320980973,0.874095748,0.195305539
4493,0.564606288,0.100697101,0.487834525,0.70532362,0.196456326,0,0.491494055,0.332651695,0.981512384,0.177664603
4494,0.213929576,0.535533353,0.537021504,0.092587684,0.697709723,1,1.218039406,0.374731464,0.796384056,0.352200327
4495,0.779477317,0.681307713,0.03362082,0.228343083,0.974978372,1,2.935112573,0.730392515,2.146093207,0.9
4496,0.440395854,0.029407788,0.70607581,0.147296914,0.24742242,0,1.297126404,0.234901821,0.396618357,0.1
4497,0.413870901,0.519462916,0.244462944,0.799686048,0.962965025,0,1.280739382,0.466666908,2.036986507,0.625219572
4498,0.053377833,0.209210903,0.614884919,0.517208261,0.722812045,0,1.674474467,0.131294368,0.940087047,0.1
4499,0.152839804,0.987797115,0.731088955,0.542138409,0.041302428,0,0.111945889,0.57031846,1.12631061,0.456716777
4500,0.131731017,0.421741547,0.231142321,0.523030438,0.551097176,0,0.276622035,0.276736282,1.116798852,0.173650923
4501,0.418630792,0.950926841,0.10320984,0.388287735,0.019820853,1,1.385276151,0.684778817,1.662265479,0.9
4502,0.416443052,0.151236742,0.633190731,0.024594341,0.021399355,1,0.682538533,0.283839897,0.26734724,0.19657368
4503,0.318107017,0.316302286,0.969035348,0.121686638,0.566871586,1,1.655770211,0.317204652,1.155973568,0.310862822
4504,0.25108586,0.452186779,0.034026948,0.594855034,0.888207553,0,0.55789083,0.351636319,1.822394344,0.349173763
4505,0.688943722,0.140567783,0.235561035,0.88996285,0.88420891,0,2.415424872,0.414755753,1.771493477,0.29957024
4506,0.011534139,0.172800313,0.030010632,0.192378617,0.970383885,0,0.676153752,0.092167226,1.125612049,0.1
4507,0.001807209,0.9290572,0.964841615,0.558475841,0.776224725,0,0.670236599,0.465432205,1.384018369,0.1
4508,0.480928416,0.938864443,0.88540631,0.20870308,0.383765564,1,2.607277253,0.70989643,1.686089137,0.9
4509,0.37866119,0.107560071,0.992868875,0.663800984,0.712506102,0,2.507049527,0.243110631,1.633498009,0.127604518
4510,0.715342101,0.944310522,0.091454264,0.32530244,0.460881567,1,0.786123577,0.829826311,1.741372486,0.851810026
4511,0.486374275,0.956269405,0.558418062,0.86889649,0.131830884,1,2.879894043,0.72132184,1.935634316,0.9
4512,0.971343484,0.067910635,0.352391268,0.307188827,0.0136065,0,0.331073667,0.51962706,0.563322384,0.205753632
4513,0.835693961,0.452626982,0.922633417,0.536570758,0.339034327,1,1.980794209,0.644160472,1.991073458,0.9
4514,0.764159328,0.791863976,0.213370162,0.643308429,0.326041101,1,1.21672221,0.778011652,1.916615423,0.9
4515,0.783267967,0.674865846,0.520434849,0.551401496,0.280124945,1,2.057564017,0.729066907,1.688265153,0.9
4516,0.034112347,0.150968467,0.146240558,0.263612446,0.777156664,0,1.101948336,0.092540407,0.918660411,0.1
4517,0.393250111,0.288545882,0.75422801,0.32056403,0.752803298,0,0.830573187,0.340897997,1.175205942,0.3489765
4518,0.519468069,0.689159403,0.37616214,0.778405801,0.942886398,1,1.177057593,0.604313736,2.18264958,0.9
4519,0.598199109,0.185381774,0.367865323,0.175586861,0.16724926,1,1.575959336,0.391790441,0.635513339,0.341382702
4520,0.488502784,0.126077995,0.279740598,0.311900079,0.449935632,0,1.165205939,0.30729039,0.826180224,0.19228392
4521,0.063956944,0.362520386,0.787283637,0.586050964,0.003795123,0,0.693990579,0.213238665,0.82578792,0.1
4522,0.293819818,0.087171468,0.221108737,0.642140663,0.736820739,0,1.549934566,0.190495643,1.246489591,0.1
4523,0.330210521,0.199345764,0.004826762,0.878657862,0.035627064,0,2.1407348,0.264778143,1.592192325,0.20532786
4524,0.908526371,0.480580889,0.701943886,0.64938802,0.451897566,1,3.341595329,0.69455363,1.93714191,0.9
4525,0.329803432,0.623572278,0.051560355,0.731255886,0.563314833,1,3.587491054,0.476687855,2.017177236,0.602067703
4526,0.859269542,0.858478648,0.463641248,0.934921194,0.756117818,1,1.899744183,0.858874095,2.049595516,0.733971495
4527,0.479254799,0.490260634,0.679705002,0.66741176,0.223574502,0,1.119440402,0.484757716,1.516705796,0.672919009
4528,0.644967968,0.075548695,0.149442862,0.68866254,0.6317151,0,3.32E-05,0.360258332,1.402782331,0.152481627
4529,0.528199519,0.057972584,0.366580927,0.439786752,0.490250668,0,1.433544611,0.293086051,0.816564072,0.1
4530,0.551775343,0.264161006,0.782717761,0.125655534,0.538212604,0,1.31544913,0.407968174,0.996695592,0.442075092
4531,0.715824144,0.352466663,0.646848064,0.805159103,0.780237695,0,1.785103971,0.534145404,1.950613398,0.71220674
4532,0.899659466,0.584913931,0.866941995,0.253152271,0.902221346,1,3.493817277,0.742286698,1.970164231,0.9
4533,0.464452511,0.978814078,0.786312774,0.387493341,0.634871377,1,4.330967671,0.721633294,1.858730503,0.9
4534,0.109051788,0.697183058,0.937839273,0.069148297,0.703096062,0,0.782009607,0.403117423,1.040690483,0.236587697
4535,0.450012425,0.991766211,0.010933769,0.448657691,0.471497755,1,0.44597139,0.720889318,2.14858516,0.9
4536,0.812807315,0.261191628,0.268456584,0.023769652,0.842065773,1,0.367270538,0.536999471,1.170623855,0.61859661
4537,0.604992423,0.724776358,0.211482796,0.925760838,0.395728306,1,2.914452719,0.66488439,2.271493149,0.9
4538,0.427254498,0.381132172,0.467656662,0.935874234,0.940921055,1,1.299960047,0.404193335,1.897981047,0.489554102
4539,0.952586488,0.230814914,0.656245609,0.013118501,0.780167585,1,1.464634585,0.591700701,1.089139757,0.637112083
4540,0.461076061,0.682720214,0.932039608,0.428880995,0.119918386,1,1.332651173,0.571898137,1.697594606,0.835437972
4541,0.684093051,0.587030028,0.767391197,0.823309894,0.525909445,1,1.940991287,0.635561539,2.181842411,0.9
4542,0.980342444,0.557741078,0.391159906,0.656615786,0.568071145,1,1.884414701,0.769041761,1.953565212,0.9
4543,0.52547008,0.666388642,0.077700565,0.971843616,0.076655828,1,2.32440785,0.595929361,2.25809016,0.891245004
4544,0.944345267,0.470477184,0.920228494,0.773016121,0.642907262,1,2.210656495,0.707411226,2.432378697,0.9
4545,0.00981724,0.840531515,0.318408243,0.787166998,0.062102023,0,1.015575482,0.425174378,0.910089717,0.1
4546,0.815281743,0.933929676,0.260163129,0.170160814,0.016661693,0,1.079627966,0.87460571,0.974833067,0.681297956
4547,0.389704131,0.8764608,0.586321158,0.727059618,0.837208509,1,1.904126602,0.633082465,2.039224315,0.878657758
4548,0.289747381,0.774416326,0.983338246,0.254296662,0.654028475,1,3.099641215,0.532081853,1.696520535,0.647977916
4549,0.528070551,0.777147312,0.430589994,0.894420055,0.868981263,1,2.131319908,0.652608931,2.299179761,0.9
4550,0.533341039,0.288332344,0.430524164,0.716906602,0.062017275,0,0.93748618,0.410836691,1.222106693,0.464537669
4551,0.386257341,0.646260163,0.564967325,0.746226288,0.950518791,1,1.869506432,0.516258752,1.936195396,0.706268206
4552,0.180112302,0.724700045,0.849135825,0.14943708,0.433550899,1,-0.855728952,0.452406173,1.008672109,0.39866793
4553,0.395835959,0.503562084,0.298418162,0.006728084,0.073248558,0,0.945413169,0.449699022,0.710698776,0.586075938
4554,0.160789614,0.846743005,0.883354284,0.984452297,0.547336131,1,1.039609302,0.50376631,1.966838588,0.414797211
4555,0.369933414,0.316223339,0.894663708,0.227028498,0.232439465,1,1.04281513,0.343078376,1.014058506,0.35929139
4556,0.446559794,0.401003025,0.497707512,0.683935996,0.823694435,1,-0.060374144,0.423781409,1.629156237,0.533362513
4557,0.988817842,0.605676612,0.309822501,0.686837205,0.576699366,0,1.99034327,0.797247227,1.999636883,0.9
4558,0.379771938,0.248004076,0.262388809,0.87169339,0.082420838,0,1.481954279,0.313888007,1.317414085,0.29159212
4559,0.633588047,0.788266309,0.936777175,0.946607443,0.556826843,1,3.76197674,0.710927178,2.606567896,0.9
4560,0.825759425,0.302792247,0.397907795,0.951359839,0.993489421,1,2.393020789,0.564275836,2.176131495,0.707181309
4561,0.637213505,0.170474906,0.015468533,0.73893069,0.824375265,0,0.465825446,0.403844205,1.955341848,0.334682041
4562,0.590410759,0.613773704,0.548079779,0.989030295,0.321595245,0,2.34937531,0.602092231,2.06243468,0.9
4563,0.1413137,0.122319806,0.700806693,0.036605056,0.553371894,0,1.28225352,0.131816753,0.448214862,0.1
4564,0.507151461,0.185114936,0.073212083,0.019959606,0.728829796,0,1.40961102,0.346133199,1.03934977,0.290679413
4565,0.434336348,0.400299134,0.838647096,0.211114777,0.425600597,0,0.321701003,0.417317741,1.172732332,0.519453545
4566,0.920820468,0.122751981,0.732219907,0.360439729,0.003232016,0,-0.617757634,0.521786224,0.817594085,0.347686177
4567,0.793130454,0.800083102,0.053685766,0.095920974,0.187188659,1,0.944165588,0.796606778,1.499866093,0.9
4568,0.208403825,0.716492094,0.022146272,0.108563092,0.347191181,1,0.590055592,0.46244796,1.190932217,0.452085163
4569,0.555415466,0.984785701,0.877011544,0.877783229,0.36016647,1,0.844345869,0.770100583,2.331276759,0.9
4570,0.506217476,0.315155012,0.700614153,0.546692564,0.502846039,1,3.065091187,0.410686244,1.359086117,0.480478456
4571,0.848052124,0.8688067,0.616291198,0.069123939,0.757047935,1,2.773975677,0.858429412,1.210522797,0.735827605
4572,0.242656796,0.329328657,0.834582867,0.656909346,0.7511048,0,0.505328044,0.285992726,1.504780828,0.248427692
4573,0.494569775,0.561074524,0.491047418,0.284230332,0.438416055,0,-0.062500458,0.52782215,1.269062669,0.765464012
4574,0.285517463,0.628259398,0.949794697,0.69018782,0.386846983,1,3.052440194,0.45688843,1.82242048,0.53417863
4575,0.439068153,0.447221879,0.680739005,0.627200394,0.708959868,1,2.921009695,0.443145016,1.625511363,0.578497859
4576,0.075247969,0.953960019,0.728740693,0.102794539,0.761111539,0,-0.861858386,0.514603994,0.811602962,0.223608045
4577,0.097217257,0.897008774,0.688274088,0.157537863,0.594928425,0,0.503572982,0.497113015,0.79644389,0.27054755
4578,0.966477644,0.30300934,0.925310151,0.862391563,0.626239558,1,1.529815944,0.634743492,2.332903083,0.795614292
4579,0.2501511,0.566731172,0.312790491,0.029556508,0.494017266,0,0.255514795,0.408441136,0.777459561,0.43079962
4580,0.045842602,0.953965427,0.881745763,0.291481682,0.886510124,0,0.918449128,0.499904015,1.163153527,0.136957127
4581,0.421920618,0.289117657,0.909247169,0.388366536,0.31940494,0,-0.108289221,0.355519138,1.256950125,0.373914629
4582,0.61971948,0.912741448,0.862333203,0.503644569,0.487511997,1,1.159227055,0.766230464,1.98878202,0.9
4583,0.510615044,0.250588748,0.003982707,0.961296726,0.229343912,0,1.700681192,0.380601896,1.959276779,0.391241788
4584,0.428553548,0.534765918,0.300309909,0.377818358,0.516240215,1,0.626561325,0.481659733,1.375058192,0.659367462
4585,0.726852555,0.458464061,0.441147812,0.658869788,0.716196232,1,3.059940562,0.592658308,1.889767181,0.865872117
4586,0.840028585,0.471615088,0.626445259,0.625944277,0.170256831,1,2.858310957,0.655821837,1.690319232,0.9
4587,0.497791676,0.857769109,0.686190713,0.003055633,0.243078562,1,2.196290865,0.677780393,1.167739463,0.9
4588,0.005188671,0.360865167,0.389902181,0.421696952,0.294750784,1,-0.027359665,0.183026919,0.599197721,0.1
4589,0.301155683,0.882389234,0.766490284,0.78917733,0.322480502,1,1.888785906,0.591772458,1.83363811,0.741186386
4590,0.344277368,0.703556001,0.33454228,0.407083707,0.971102973,1,3.184713793,0.523916685,1.636998575,0.689610867
4591,0.909559274,0.768840574,0.71331499,0.069569036,0.329057692,1,0.10905325,0.839199924,1.135400913,0.810296461
4592,0.459813022,0.180885193,0.092658407,0.838543909,0.428624215,0,1.414016362,0.320349107,1.643043951,0.258333588
4593,0.842434938,0.029713713,0.432483712,0.935306679,0.788355061,0,0.528343993,0.436074326,1.417160017,0.1
4594,0.344492436,0.269440048,0.864357767,0.823160105,0.798045774,0,1.793109639,0.306966242,1.7751839,0.287487744
4595,0.149995551,0.447407068,0.194961278,0.513704717,0.498279016,0,2.097827478,0.29870131,1.158212438,0.209270968
4596,0.570772182,0.875966788,0.85164034,0.64529173,0.253276783,1,3.89943194,0.723369485,2.019231977,0.9
4597,0.446321377,0.990438628,0.069020614,0.508257895,0.947587784,1,3.239010222,0.718380002,2.337014142,0.9
4598,0.113474508,0.973843761,0.500948861,0.18801939,0.225741707,0,0.081311396,0.543659134,0.641126508,0.340234463
4599,0.440192575,0.061514504,0.334952492,0.857575192,0.811354721,0,1.785097165,0.250853539,1.402700108,0.1
