,X0,X1,X2,X3,X4,X5,X6,X7,X8,T,y,tau,b,e
6148,0.064256074,0.186983609,0.972283364,0.690225657,0.352392744,0.304345034,0.288810114,0.760251318,0.344574606,0,0.674322852,0.125619842,1.35026193,0.1
6149,0.766318919,0.788225364,0.479044246,0.821631523,0.822594302,0.776569015,0.973783124,0.050102683,0.048546893,1,2.726785392,0.777272142,2.180872987,0.9
6150,0.286935646,0.437052332,0.311397737,0.01121133,0.288119662,0.343406611,0.946268981,0.172556121,0.655514357,0,2.054081187,0.361993989,0.610273995,0.383861207
6151,0.571692777,0.43427151,0.350039928,0.991206866,0.475602548,0.138939768,0.422331982,0.624466214,0.863198511,1,2.971957842,0.502982143,1.977237193,0.703253006
6152,0.384961927,0.165032355,0.459349124,0.486513977,0.124405622,0.374821887,0.935434486,0.619711365,0.162749726,1,0.262573742,0.274997141,0.750288348,0.198266573
6153,0.577879827,0.83843688,0.907095783,0.58072968,0.783564465,0.807926469,0.388632204,0.034947196,0.180130671,1,3.89452773,0.708158354,2.302782922,0.9
6154,0.932103376,0.363779978,0.624182397,0.587703882,0.364117854,0.455633559,0.457990325,0.996909088,0.764601579,1,1.285707974,0.647941677,1.6755168,0.874911456
6155,0.730305019,0.46991968,0.189043425,0.780353603,0.000591562,0.837047534,0.008272929,0.056092518,0.410618949,1,0.324852917,0.60011235,1.855120069,0.881082702
6156,0.845151732,0.98114635,0.901717205,0.178745356,0.92225069,0.923058282,0.954545797,0.151614995,0.209027799,1,0.786582788,0.913149041,1.473779864,0.511155737
6157,0.9607605,0.424495849,0.725449329,0.459488502,0.367380185,0.533683483,0.828814026,0.80608081,0.697206509,1,3.071175923,0.692628175,1.70321076,0.9
6158,0.026919984,0.150453711,0.328493774,0.447491999,0.285571896,0.121480967,0.066817405,0.475881516,0.725241139,0,2.503035158,0.088686848,0.66183049,0.1
6159,0.931866862,0.929675705,0.16321328,0.936608462,0.745705032,0.282928424,0.574988262,0.686223213,0.187413378,0,0.982267555,0.930771283,1.944002792,0.407691223
6160,0.135923738,0.876736362,0.906129977,0.341574467,0.397908284,0.735448508,0.454380652,0.349644609,0.726996679,1,1.22595285,0.50633005,1.236108521,0.365696796
6161,0.618996405,0.013141602,0.138751652,0.650036847,0.690470507,0.942454007,0.960917091,0.645408657,0.166970869,0,0.741264068,0.316069004,1.28182567,0.1
6162,0.211040908,0.195105113,0.433082836,0.686167626,0.4260792,0.597906446,0.194225997,0.472705797,0.206229482,1,1.310489369,0.20307301,1.037158173,0.128995134
6163,0.811824026,0.859374266,0.061439157,0.266809662,0.716301427,0.962331386,0.030583324,0.999673059,0.364900929,1,1.612702018,0.835599146,1.822946462,0.81331486
6164,0.764313824,0.650212945,0.785041973,0.348850774,0.244423046,0.578717758,0.157102885,0.759292241,0.932299762,1,1.267111276,0.707263385,1.633514747,0.9
6165,0.184642019,0.270826023,0.462771115,0.554042686,0.058033891,0.374712245,0.710891495,0.634499765,0.817280111,0,0.473075335,0.227734021,0.742284271,0.15645266
6166,0.427348751,0.3269185,0.775555646,0.919539443,0.407031266,0.97346979,0.282078676,0.525232655,0.710341733,1,2.508648509,0.377133625,1.699866582,0.424949678
6167,0.847819785,0.424615299,0.089697688,0.509226204,0.631770199,0.578099209,0.103509996,0.735593571,0.12052908,1,3.227959602,0.636217542,2.066630654,0.9
6168,0.868844346,0.359233018,0.077963429,0.667982577,0.79300365,0.542757373,0.862253115,0.663850434,0.032300277,1,3.551120416,0.614038682,2.251515677,0.83080154
6169,0.071195558,0.982606551,0.523974198,0.751302304,0.38526723,0.562629691,0.644998131,0.804772975,0.748873851,0,1.051997097,0.526901054,1.163097527,0.218012084
6170,0.833292224,0.351247421,0.942384151,0.753913304,0.127335287,0.555405079,0.161374304,0.432802782,0.839758921,1,2.940923519,0.592269823,2.004298086,0.795309665
6171,0.294091817,0.21905218,0.835528041,0.432721873,0.133303861,0.910049309,0.72273102,0.501413603,0.753361206,0,2.108095816,0.256571999,0.925539104,0.201007168
6172,0.673009515,0.585988628,0.503580349,0.884893068,0.576499348,0.856641931,0.099538869,0.464867091,0.73034933,0,2.42087055,0.629499072,2.118616849,0.9
6173,0.898596073,0.319744035,0.591594857,0.502689268,0.660588646,0.285018893,0.906574899,0.790751428,0.489091412,1,2.239676187,0.609170054,1.634730972,0.784968145
6174,0.883173967,0.302085867,0.758397373,0.845065089,0.614207424,0.334751867,0.256935376,0.616639773,0.875996908,1,1.134404975,0.592629917,2.029120429,0.743413223
6175,0.417050131,0.198693951,0.303324197,0.210094694,0.352256553,0.83030042,0.295150224,0.309068525,0.804783911,0,1.449478901,0.307872041,0.720984326,0.257398613
6176,0.976333013,0.095245925,0.176011394,0.262807221,0.453980092,0.500215552,0.605483608,0.394563026,0.962040572,1,1.406244484,0.535789469,0.987738791,0.28800429
6177,0.853774052,0.069954497,0.39405309,0.450691174,0.807268163,0.670775628,0.584470017,0.456893456,0.360091674,0,1.021790893,0.461864275,1.063308392,0.186533642
6178,0.955824348,0.093504533,0.484394141,0.624280944,0.569304014,0.189698271,0.785577629,0.863349014,0.89539814,0,0.123486314,0.52466444,1.186521781,0.277101744
6179,0.572337843,0.412925219,0.904714244,0.421349753,0.605125123,0.732670669,0.543663209,0.527977754,0.088141679,1,4.171766627,0.492631531,1.727602913,0.676103361
6180,0.837284755,0.709524952,0.608371924,0.964593229,0.96044602,0.431555537,0.897958759,0.942964303,0.016810694,1,1.68521262,0.773404854,2.424949164,0.9
6181,0.967618526,0.924217888,0.450472939,0.256717165,0.147556915,0.273637427,0.575100261,0.830641089,0.576043758,1,1.723849155,0.945918207,0.661427323,0.326025842
6182,0.252444413,0.496994733,0.916722043,0.23445536,0.08631809,0.197545361,0.423105896,0.551716625,0.706244895,0,1.563157814,0.374719573,1.008957368,0.38402844
6183,0.292882199,0.829059157,0.352958249,0.288693004,0.817839018,0.566443085,0.483601552,0.212871722,0.116667069,0,0.865511563,0.560970678,1.431825805,0.690970739
6184,0.482834333,0.833938913,0.567180827,0.988713697,0.118307505,0.666982345,0.520864946,0.308111253,0.491929948,1,2.462786024,0.658386623,2.010494243,0.9
6185,0.31182357,0.959466786,0.72628977,0.402783678,0.126209884,0.040101609,0.464915021,0.834125848,0.355598907,0,0.596571119,0.635645178,1.375810932,0.807508191
6186,0.747619134,0.198020976,0.141674828,0.592862837,0.56650303,0.395542717,0.891355067,0.013576915,0.418034742,0,2.668746318,0.472820055,1.581415739,0.448507528
6187,0.063222805,0.128840057,0.305811943,0.852765619,0.004129077,0.659174832,0.193274387,0.375591364,0.968466995,0,1.537453884,0.096031431,0.955835618,0.1
6188,0.134116627,0.053122484,0.304093299,0.876493723,0.466900299,0.274528741,0.336056544,0.096229726,0.878193341,0,1.232917323,0.093619556,1.209083492,0.1
6189,0.411534627,0.571441621,0.571885019,0.25936851,0.261425645,0.492767768,0.712938372,0.965160785,0.800432132,1,2.150344252,0.491488124,1.073819066,0.673402821
6190,0.977701947,0.578305191,0.802605885,0.311006212,0.310570293,0.218332565,0.795837519,0.934613386,0.992247856,1,0.909670113,0.778003569,1.628392728,0.9
6191,0.112410426,0.901379381,0.220793846,0.725944153,0.336634632,0.826823536,0.960167402,0.426383738,0.821303507,0,-0.155988271,0.506894903,1.363145133,0.312971512
6192,0.485458224,0.793041475,0.7615391,0.807754013,0.11633916,0.889609234,0.861446588,0.712457996,0.590093582,1,2.144447293,0.63924985,1.938160261,0.9
6193,0.265319701,0.98364384,0.165759027,0.938936279,0.893354372,0.304779568,0.095518664,0.038579254,0.97645552,1,1.293729342,0.62448177,2.340120439,0.731072918
6194,0.89648828,0.571289472,0.143981015,0.925984169,0.429812683,0.911479585,0.96808013,0.94658052,0.081399422,1,1.207632567,0.733888876,2.393660629,0.9
6195,0.484206707,0.09753293,0.085319534,0.580521666,0.412008972,0.762108297,0.37543904,0.574582164,0.981991384,0,0.33631645,0.290869818,1.278267385,0.147821455
6196,0.561703423,0.469602419,0.678907468,0.120778514,0.391528658,0.707682486,0.008717788,0.645550189,0.225519207,1,0.659742793,0.515652921,1.117599031,0.737040423
6197,0.762420141,0.472480846,0.021354755,0.711329353,0.929133048,0.551747191,0.080943199,0.593706871,0.620776295,0,1.216253393,0.617450494,2.539231437,0.9
6198,0.761997498,0.238057435,0.462422258,0.956594947,0.440304448,0.260113115,0.770750515,0.318460185,0.734091929,0,1.043079791,0.500027466,1.719104296,0.539532952
6199,0.809137795,0.505520852,0.611650877,0.576822133,0.226218569,0.681077899,0.120226776,0.541276004,0.247413221,1,1.009298686,0.657329324,1.674307639,0.9
6200,0.755034738,0.696043388,0.23853118,0.094041481,0.726072206,0.868141176,0.034649964,0.1987536,0.551884768,1,2.237912107,0.725539063,1.59059304,0.9
6201,0.265853488,0.080921376,0.462180527,0.436026554,0.691454885,0.063578436,0.008804367,0.60208589,0.981261481,0,0.26051482,0.173387432,0.852148986,0.1
6202,0.482702321,0.222611941,0.762460729,0.922536062,0.078693913,0.664564606,0.323745787,0.762730602,0.869046079,0,1.279241636,0.352657131,1.430859677,0.33120539
6203,0.124808683,0.065860316,0.070849842,0.727984927,0.977689521,0.036784083,0.972359383,0.146171272,0.076069213,0,1.857345471,0.0953345,1.610990234,0.1
6204,0.39574223,0.365125741,0.490794052,0.057725085,0.175330186,0.584086222,0.747268855,0.307914885,0.732830809,0,0.388784364,0.380433986,0.584075475,0.438515798
6205,0.888968905,0.768804369,0.432883138,0.875139115,0.304964318,0.437310879,0.507336635,0.830149965,0.801274812,1,0.803445725,0.828886637,1.875113189,0.838482569
6206,0.078933119,0.908800503,0.366242105,0.144004162,0.575867039,0.805370049,0.736600252,0.41776146,0.622374845,0,0.48035446,0.493866811,0.691177739,0.223457709
6207,0.068118881,0.896131844,0.269429998,0.050917495,0.838239437,0.445490047,0.67383717,0.534842476,0.800399176,0,0.611086986,0.482125362,0.766962747,0.190600482
6208,0.615559443,0.930881442,0.517674725,0.126000408,0.623834238,0.919910778,0.272503318,0.527578334,0.998195887,1,0.946750725,0.773220442,1.41235063,0.9
6209,0.874720878,0.07604972,0.531666544,0.264773192,0.543675774,0.590876662,0.954483096,0.272747611,0.812655872,0,0.163709512,0.475385299,0.746084591,0.207467972
6210,0.023683792,0.08389262,0.623769129,0.186076875,0.101613025,0.872845033,0.557602642,0.077742185,0.70667468,0,0.478746069,0.053788206,0.273762957,0.1
6211,0.094881748,0.310128683,0.555379176,0.876353541,0.426226789,0.60567422,0.721789415,0.488240225,0.49720288,0,2.170539352,0.202505216,1.187912129,0.1
6212,0.968070996,0.037180046,0.069631113,0.481101227,0.174252081,0.740376959,0.674348598,0.697522429,0.716179758,0,0.664194903,0.502625521,1.051496321,0.112834297
6213,0.704740475,0.13494484,0.81838921,0.281462489,0.944533217,0.434552041,0.936674012,0.901512331,0.656937358,0,1.673236234,0.419842658,1.250816332,0.294343857
6214,0.918558867,0.690842945,0.475433141,0.045432028,0.258210304,0.927688409,0.660820419,0.609462546,0.626660864,1,2.482268564,0.804700906,1.087689817,0.9
6215,0.028297464,0.275884214,0.454961696,0.382586251,0.891572218,0.014505758,0.949317043,0.65602596,0.084174745,0,-1.050599496,0.152090839,0.856952659,0.1
6216,0.484746128,0.416512572,0.895411591,0.843762792,0.563053982,0.899054285,0.746333317,0.145634722,0.239414121,1,1.274081304,0.45062935,2.030601461,0.592611025
6217,0.923538956,0.969208916,0.911686588,0.471461148,0.309070562,0.948411357,0.441396746,0.788086029,0.187865091,0,-0.048173514,0.946373936,1.288581791,0.323613669
6218,0.105352628,0.445151176,0.775594209,0.772655911,0.914446172,0.482934078,0.896903885,0.131603585,0.902766507,0,1.925482539,0.275251902,1.528584803,0.146801471
6219,0.326632276,0.930637639,0.154816068,0.42551946,0.262517033,0.346276808,0.52879058,0.441633211,0.478298696,0,1.940470302,0.628634958,1.611378099,0.816296228
6220,0.967878811,0.44434308,0.322813525,0.326930842,0.398255215,0.767295748,0.635606316,0.129095051,0.313574893,1,0.709555405,0.706110945,1.564813427,0.9
6221,0.372218142,0.815681398,0.05852511,0.278804611,0.906697967,0.893290042,0.898820268,0.15487432,0.875686909,1,2.60345097,0.59394977,1.937587307,0.815633554
6222,0.521660361,0.890089602,0.414492933,0.27367632,0.642227105,0.033850867,0.401420262,0.792301915,0.682117559,1,0.507381046,0.705874981,1.603138623,0.9
6223,0.720705177,0.382043564,0.444404454,0.003146786,0.115636731,0.358169265,0.515045798,0.577277144,0.071540487,1,2.439595725,0.55137437,0.828247693,0.761100812
6224,0.017948315,0.475691676,0.986654753,0.750304751,0.724226361,0.958996722,0.121143454,0.289482568,0.026186893,0,2.813588692,0.246819996,1.612902903,0.1
6225,0.397029579,0.91618522,0.84956085,0.129811528,0.573714772,0.433305147,0.810638242,0.822511693,0.25025591,1,1.006956182,0.6566074,1.570838163,0.9
6226,0.641962917,0.278024297,0.299345198,0.408580563,0.955590381,0.81976053,0.138706048,0.835202276,0.618537458,1,3.714088054,0.459993607,1.49869273,0.531792277
6227,0.595247034,0.817663345,0.730806227,0.635626062,0.049537933,0.126660506,0.569871981,0.425294507,0.644750335,1,-0.795063631,0.706455189,1.7660668,0.9
6228,0.421076482,0.418674316,0.007664759,0.6223502,0.756173393,0.434603443,0.105874719,0.842607709,0.591111777,1,3.372163473,0.419875399,2.011185038,0.525960163
6229,0.963276873,0.788519558,0.039572421,0.83234704,0.239134638,0.50322991,0.920292525,0.721705858,0.734734419,1,2.514497815,0.875898216,2.061449505,0.685548034
6230,0.639846438,0.356063582,0.640602977,0.978536471,0.477084969,0.751951734,0.720373981,0.454463414,0.022325274,1,1.284779217,0.49795501,1.91279074,0.65617339
6231,0.131225002,0.697932063,0.473924477,0.840437549,0.931557436,0.172355757,0.970293778,0.284717962,0.418187298,0,1.139290379,0.414578533,1.591348894,0.283772761
6232,0.505153795,0.800974875,0.517084152,0.929615918,0.549517759,0.016927419,0.898036679,0.499689856,0.000284226,1,2.216227415,0.653064335,2.160395666,0.9
6233,0.290354699,0.878797784,0.195013951,0.393247294,0.058567899,0.467808809,0.185242923,0.725469624,0.589330583,0,1.723109849,0.584576242,1.327046935,0.718482711
6234,0.006927602,0.82185133,0.13002392,0.359021244,0.181318943,0.883013008,0.772422975,0.353973596,0.136346461,0,0.243762456,0.414389466,0.741330889,0.1
6235,0.257076179,0.710474324,0.040856912,0.331428773,0.105672348,0.470090477,0.824740188,0.21074916,0.96637736,1,1.623511032,0.483775252,1.348716571,0.542826873
6236,0.575701235,0.691743498,0.113323516,0.566040986,0.024301701,0.662167621,0.949625659,0.402128042,0.930825765,1,2.160534252,0.633722367,1.826560229,0.9
6237,0.141467226,0.06387334,0.179730102,0.142856602,0.300958262,0.710543289,0.567934932,0.693325235,0.117794846,0,-1.974698625,0.102670283,0.526864917,0.1
6238,0.2593635,0.647766024,0.0055096,0.621320203,0.83953444,0.863300662,0.008772817,0.461935034,0.820391747,0,2.052102276,0.453564762,2.033770764,0.503641829
6239,0.351025082,0.924129869,0.466219047,0.51502714,0.074613622,0.108905519,0.126198981,0.481789279,0.148453277,1,2.190087049,0.637577476,1.406258104,0.851641848
6240,0.618612894,0.743527687,0.884187086,0.094931775,0.661173715,0.186909945,0.725914486,0.691489696,0.927247848,1,-0.159356992,0.681070291,1.712815361,0.9
6241,0.218899561,0.846939149,0.042168234,0.566329856,0.840256231,0.739579052,0.80942619,0.838520452,0.25921392,0,1.098222051,0.532919355,1.955736368,0.550058544
6242,0.054225903,0.632329578,0.176203412,0.830721358,0.905589254,0.044882539,0.259203071,0.698386993,0.898136262,0,2.156206846,0.343277741,1.600717185,0.107512739
6243,0.031251503,0.972013344,0.344402821,0.148250145,0.702267698,0.119070111,0.640305685,0.798521743,0.594747468,0,1.440651766,0.501632424,0.643091948,0.1
6244,0.269482839,0.723891028,0.966525868,0.565822539,0.097158686,0.529439151,0.401830044,0.071715601,0.03734655,0,1.251586606,0.496686933,1.62489577,0.575201115
6245,0.15866207,0.202729592,0.77091294,0.306586801,0.273753998,0.751836692,0.313591965,0.00691731,0.195653915,1,1.086597532,0.180695831,0.691130441,0.100878999
6246,0.345836865,0.275640868,0.631667405,0.602245473,0.341228197,0.184881629,0.172710014,0.721855612,0.798009917,0,1.231026322,0.310738867,1.10255356,0.295021378
6247,0.128177078,0.180115953,0.59126856,0.437868249,0.170085801,0.462937919,0.985173208,0.994122569,0.005021999,1,-0.408485758,0.154146515,0.612036598,0.1
6248,0.104309073,0.161134539,0.032419783,0.934268411,0.902684879,0.397297044,0.349076034,0.194239926,0.092263372,0,1.302623665,0.132721806,1.875652079,0.1
6249,0.821034288,0.750267621,0.462368244,0.730912811,0.918368167,0.143126114,0.979801779,0.989747222,0.249411382,0,-0.869068373,0.785650955,2.127263238,0.9
6250,0.969912495,0.223275718,0.213337783,0.327203691,0.232059176,0.091175648,0.827380664,0.348374204,0.232074028,0,1.030115589,0.596594107,1.236638558,0.629054825
6251,0.641878068,0.876236823,0.24476373,0.12421468,0.824444022,0.701516658,0.957725231,0.67415697,0.10114005,1,1.788079827,0.759057445,1.64755155,0.9
6252,0.336929246,0.669557772,0.855485091,0.89827933,0.719128143,0.932625513,0.103194497,0.236793988,0.364445826,0,0.544540819,0.503243509,2.161447651,0.65086495
6253,0.183370608,0.444397728,0.422212782,0.083880726,0.261119505,0.860539025,0.357935932,0.179682433,0.346134342,0,1.145533289,0.313884168,0.479761664,0.253219482
6254,0.956801363,0.070353822,0.984533953,0.005679983,0.366133196,0.665948847,0.471404459,0.073495292,0.848663157,0,1.476603689,0.513577593,0.868195306,0.209902422
6255,0.56872376,0.456654321,0.682344074,0.455773428,0.073452601,0.533362026,0.594380635,0.011300767,0.618649697,1,1.744817391,0.51268904,1.287343461,0.728345009
6256,0.944792363,0.613229827,0.178430769,0.875927504,0.732391744,0.636737842,0.516647213,0.052759866,0.119934813,1,2.169554219,0.779011095,2.418006623,0.9
6257,0.83062065,0.309864713,0.588895467,0.116224077,0.430703334,0.230049271,0.152484545,0.093733727,0.552178702,1,2.742994603,0.570242682,1.070690126,0.723309573
6258,0.664775273,0.410509736,0.171453901,0.532250464,0.58071269,0.280317711,0.533493761,0.76588414,0.483303101,1,1.660465959,0.537642504,1.794589963,0.756098075
6259,0.509156263,0.495233577,0.152213478,0.472626195,0.234685052,0.723677021,0.074120362,0.836862473,0.796131184,1,2.667509094,0.50219492,1.543749182,0.711869532
6260,0.200682567,0.84485707,0.486721446,0.458495357,0.7422413,0.76036264,0.105531912,0.061823997,0.804910443,0,0.321168351,0.522769818,1.337787526,0.50781888
6261,0.618458023,0.948282882,0.671566382,0.882135867,0.73691372,0.333656441,0.616878805,0.182426436,0.877880811,1,1.073584377,0.783370452,2.272788647,0.9
6262,0.336432033,0.97824942,0.663240915,0.467033724,0.668707611,0.356717818,0.16152899,0.950382196,0.38925917,1,2.413535632,0.657340727,1.714005233,0.859322512
6263,0.060289429,0.252483344,0.974164489,0.967265548,0.631333524,0.79184839,0.188420488,0.395569954,0.053581028,0,1.396416627,0.156386386,1.780399574,0.1
6264,0.443780263,0.415320674,0.337279462,0.796842735,0.304303013,0.293040869,0.47845442,0.674411322,0.785260268,0,-1.191879998,0.429550469,1.54916288,0.547212691
6265,0.918369698,0.434115029,0.29427243,0.029652192,0.982725965,0.33243375,0.315602142,0.481975286,0.963879832,1,2.325068866,0.676242363,1.55542784,0.9
6266,0.77829408,0.376004119,0.39647969,0.511194474,0.445105994,0.195803888,0.793329829,0.693482387,0.228993129,0,-0.198152168,0.5771491,1.55039488,0.7952145
6267,0.457698211,0.220410706,0.731015152,0.533750339,0.249048989,0.892481101,0.193499714,0.077218228,0.883272619,1,1.213119756,0.339054459,1.076660671,0.311649836
6268,0.033084675,0.547467777,0.332015831,0.78893183,0.940740703,0.914251961,0.593988311,0.947717009,0.843392078,0,0.513157709,0.290276226,1.37261186,0.1
6269,0.441311385,0.190005474,0.124033117,0.701550587,0.896773151,0.039304018,0.488361483,0.234368516,0.171942145,0,0.824923703,0.315658429,1.693030698,0.260391341
6270,0.227432543,0.832351201,0.586052955,0.606361082,0.757848199,0.487937872,0.076743282,0.660292422,0.13934104,0,1.091652486,0.529891872,1.560368337,0.560272933
6271,0.395734514,0.445067639,0.157125108,0.602944731,0.690725012,0.405959258,0.935745562,0.482125528,0.472571411,1,1.179779413,0.420401076,1.708952085,0.525518465
6272,0.41260822,0.7548616,0.226602785,0.389371816,0.170587207,0.760975282,0.018662906,0.946312309,0.129844892,1,1.698368755,0.58373491,1.453811165,0.829653672
6273,0.136095048,0.372354139,0.663789161,0.125888519,0.021054396,0.825655628,0.606709285,0.490904104,0.185597954,1,0.149571824,0.254224594,0.348599794,0.158530299
6274,0.844870282,0.368110327,0.228610045,0.82759615,0.657083948,0.896286567,0.138676237,0.470273773,0.924662111,1,1.44520166,0.606490305,2.132295092,0.828851952
6275,0.052449538,0.541421333,0.241256197,0.410119829,0.108895277,0.513460347,0.531212115,0.775685045,0.342115741,0,1.227756026,0.296935435,0.687558633,0.1
6276,0.558489505,0.414612544,0.23002565,0.951231527,0.078957517,0.605560617,0.026031606,0.757059562,0.468596359,0,1.28384861,0.486551024,1.801455085,0.6649725
6277,0.703202545,0.458968428,0.682969644,0.66529743,0.091136836,0.931629669,0.734777781,0.441469542,0.985023018,1,2.222577601,0.581085487,1.626743491,0.848921862
6278,0.475479606,0.39702921,0.363525734,0.418921744,0.075919219,0.771825295,0.290614245,0.408847994,0.410460524,1,1.199324207,0.436254408,1.05303923,0.558907426
6279,0.628126852,0.987219529,0.561736681,0.954615195,0.403596019,0.440136179,0.688560558,0.26524886,0.037272977,1,3.286683114,0.807673191,2.093697878,0.9
6280,0.524719718,0.436820817,0.010114019,0.480341766,0.20840043,0.500473259,0.672365275,0.076520471,0.610134519,1,0.049555683,0.480770267,1.723963138,0.659444609
6281,0.166611154,0.605174017,0.617531115,0.508004602,0.549538288,0.47061734,0.667650824,0.674023076,0.70944077,0,1.349978222,0.385892586,1.121892957,0.311492085
6282,0.567459055,0.794517846,0.882585895,0.969953312,0.417771139,0.906487476,0.866464438,0.479923073,0.468742439,1,4.165944303,0.68098845,2.459688436,0.9
6283,0.312555079,0.733456712,0.372377402,0.665078151,0.211956145,0.773202346,0.082080445,0.106056399,0.648238793,1,1.286203007,0.523005895,1.46316356,0.659532282
6284,0.807817273,0.400705349,0.994716268,0.968651877,0.842923077,0.101761491,0.332497922,0.053302126,0.798700578,1,1.802695619,0.604261311,2.730095476,0.850493689
6285,0.717793799,0.341624968,0.426528721,0.994585441,0.232081659,0.396320477,0.375875842,0.505236256,0.965048856,0,1.49207863,0.529709384,1.817822913,0.696400584
6286,0.578542188,0.139822471,0.693330541,0.631236709,0.435053333,0.648065223,0.951651395,0.515612202,0.196017445,1,0.201082781,0.359182329,1.174923584,0.251406812
6287,0.610334336,0.08218767,0.619102629,0.547329672,0.201629656,0.941010329,0.093686899,0.402671553,0.838237777,0,2.170554914,0.346261003,0.833452356,0.156936983
6288,0.99514915,0.261665544,0.750280273,0.162135791,0.546658581,0.448775354,0.841249427,0.545290892,0.210754047,0,-0.007654809,0.628407347,1.290565724,0.729820212
6289,0.333430743,0.907466096,0.518285727,0.837307064,0.32945398,0.507431183,0.38634266,0.833904397,0.910813746,1,2.137427598,0.62044842,1.816452034,0.813749244
6290,0.155450415,0.283732129,0.030433792,0.540669696,0.002034167,0.748138588,0.517085858,0.380078419,0.289163296,0,2.930559996,0.219591272,1.120792605,0.138120978
6291,0.947947424,0.66672206,0.733107113,0.350318659,0.129553993,0.031900701,0.098050812,0.793378456,0.463682079,1,2.772311836,0.807334742,1.438992579,0.9
6292,0.309908056,0.258626248,0.831474887,0.90051389,0.405973513,0.189337067,0.745792584,0.177359465,0.834580679,0,0.850206835,0.284267152,1.572399229,0.249147382
6293,0.161979856,0.228027498,0.362700929,0.22541618,0.693482159,0.513710918,0.347140173,0.467345253,0.644364763,0,1.545008484,0.195003677,0.725636534,0.115777205
6294,0.864898073,0.535923765,0.783146725,0.726151937,0.329908266,0.133978628,0.2895614,0.562999079,0.505624398,1,3.067444323,0.700410919,2.044889999,0.9
6295,0.955206328,0.881194043,0.565357962,0.831494667,0.627088769,0.221850213,0.933177302,0.46527142,0.842602718,0,0.612877144,0.918200186,1.630588014,0.477005635
6296,0.663709094,0.617654926,0.555533703,0.388246768,0.435207982,0.938297585,0.542182444,0.746142045,0.859895685,1,2.592600081,0.64068201,1.572262622,0.9
6297,0.453278976,0.780084115,0.861301405,0.513410422,0.432742587,0.66500004,0.903195191,0.567158202,0.450904564,1,2.277374878,0.616681545,1.886937111,0.896077986
6298,0.936310378,0.694648667,0.936825079,0.393239408,0.201583034,0.048398948,0.264605857,0.94285591,0.756646291,1,3.611563602,0.815479523,1.766088885,0.89042566
6299,0.420326703,0.241134385,0.820859034,0.549086911,0.361733972,0.552078361,0.223251658,0.221815078,0.027677325,0,0.846329594,0.330730544,1.248918291,0.313063354
6300,0.13338297,0.696837781,0.779878208,0.274662352,0.385966672,0.193523184,0.390257282,0.302011746,0.431021568,0,-0.068025594,0.415110376,0.912176867,0.287867557
6301,0.006216851,0.824257072,0.562398701,0.851136734,0.764093738,0.925346354,0.047413025,0.288661836,0.66215939,1,-0.439691374,0.415236962,1.257068515,0.1
6302,0.387525653,0.925906668,0.422337857,0.109799353,0.932808984,0.542718253,0.796933096,0.100588951,0.796057129,1,1.428094168,0.656716161,1.491499108,0.9
6303,0.396445481,0.979506689,0.401097892,0.045353015,0.950576303,0.040371546,0.947065598,0.428484178,0.614904925,1,0.107867382,0.687976085,1.479285357,0.9
6304,0.081520174,0.254388777,0.829244391,0.275747798,0.959393779,0.002181919,0.455030192,0.479644611,0.66139235,0,1.020765908,0.167954476,1.037352122,0.1
6305,0.082828486,0.211006908,0.354660022,0.867333151,0.168482029,0.251028384,0.200539142,0.620561748,0.780977018,1,3.47069109,0.146917697,1.048700816,0.1
6306,0.464971911,0.170009827,0.931494701,0.139077174,0.435239654,0.03776161,0.986356881,0.976295491,0.571756839,1,2.742518745,0.317490869,0.974869763,0.245797409
6307,0.942401729,0.365790779,0.645639317,0.226323492,0.203465312,0.901693676,0.027537587,0.714183918,0.592802801,1,2.300150154,0.654096254,1.253834188,0.883356419
6308,0.066312816,0.965125657,0.437003185,0.803172873,0.076471952,0.046399373,0.352347692,0.345393265,0.734396819,0,2.474737846,0.515719237,1.049056642,0.199710595
6309,0.001978831,0.988620256,0.891556418,0.404899979,0.36668546,0.936525266,0.645972373,0.132397171,0.046333203,0,2.246827572,0.495299543,0.901021463,0.1
6310,0.403422686,0.621179622,0.866355888,0.920547597,0.467311967,0.567898318,0.318288981,0.426121385,0.597311778,1,1.067994228,0.512301154,2.131070701,0.708433848
6311,0.419971476,0.537922297,0.173904495,0.058600517,0.313080557,0.451909831,0.967612075,0.751210855,0.599616703,1,1.76149118,0.478946886,1.079441445,0.651624093
6312,0.333989974,0.512580965,0.312381163,0.525647327,0.171833939,0.322575401,0.049303518,0.177587695,0.241997487,0,0.500985378,0.423285469,1.19424031,0.512274356
6313,0.516981873,0.687249552,0.678401726,0.789043871,0.508985151,0.684110928,0.034548223,0.716404283,0.470992949,1,0.144113918,0.602115712,2.005626484,0.898435685
6314,0.613065117,0.366936674,0.584661073,0.457619696,0.15796789,0.118876142,0.948594572,0.038001021,0.540910338,1,0.82214391,0.490000895,1.200281746,0.64934311
6315,0.637619453,0.163036324,0.302012912,0.301424252,0.946065863,0.436536533,0.139731287,0.073843612,0.154322393,0,-0.035321528,0.400327889,1.173665064,0.320810106
6316,0.732610084,0.926914211,0.718532559,0.021155213,0.160171892,0.654378066,0.27576862,0.086046988,0.718108853,1,-0.126995153,0.829762147,1.042649487,0.845895369
